undernourish%,undernourish(in m),m/s_finsec%,s_finsec(in m),m/s_finsec(in m),pcap_fprod,pcap_fsup,Mag,CPI,DisType,normalized
5.585025347012802,19.3897806562388,11.9,0.9,3.0,67.8,17.0,127.52641246471711,95.51296742,Storm,0.44378227912227475
12.197910756942598,36.19426357797798,4.4,-0.472710158123657,0.4,25.1,39.0,177.38776378314367,90.46017931,Storm,0.5483582348357494
12.591831488871655,26.312654393704065,4.4,-0.709708485397555,0.4,25.1,39.0,126.0,90.46017931,Storm,0.4405808808831587
11.728940155866809,35.4134894448445,3.0,-1.0545854203026614,0.3,16.9,22.0,172.99844369734632,94.3490925,Storm,0.5391523603303994
14.0,21.8,32.2,20.7,50.4,3.1,27.0,166.59308036038996,87.46993221,Storm,0.5257181678157108
14.0,21.8,32.2,20.7,50.4,3.1,27.0,166.59308036038996,87.46993221,Storm,0.5257181678157108
14.0,21.8,32.2,20.7,50.4,3.1,27.0,166.59308036038996,87.46993221,Storm,0.5257181678157108
14.0,21.8,32.2,20.7,50.4,3.1,27.0,166.59308036038996,87.46993221,Storm,0.5257181678157108
13.3,21.0,31.9,19.6,50.3,3.5,19.0,163.32536947917404,88.57345288,Storm,0.5188646835164958
13.3,21.0,31.9,19.6,50.3,3.5,19.0,163.32536947917404,88.57345288,Storm,0.5188646835164958
12.5,20.0,31.5,18.5,50.2,2.3,31.0,152.1916203825477,90.46017931,Storm,0.4955134822019127
12.5,20.0,31.5,18.5,50.2,2.3,31.0,135.0,90.46017931,Storm,0.45945689560266867
11.5,18.5,31.5,17.2,50.8,3.2,30.0,140.64349768181262,92.6696698,Storm,0.4712932006372703
11.0,18.0,31.9,17.1,52.0,4.3,31.0,133.071939489337,94.3490925,Storm,0.4554131068716264
11.0,18.0,31.9,17.1,52.0,4.3,31.0,200.0,94.3490925,Storm,0.5957836685769066
11.0,18.0,31.9,17.1,52.0,4.3,31.0,130.0,94.3490925,Storm,0.44897022075849646
11.4,18.8,31.7,17.5,52.3,4.3,40.0,126.10833426426433,95.51296742,Storm,0.4408080941239233
4.3,34.607694712622816,-3.238636923185979,2.7507131484895853,14.997265766644375,7.8,17.0,165.17957637065956,90.46017931,Storm,0.5227535764694622
11.244710590832454,32.71663971803984,9.45797518457045,2.9444807217166025,12.239785976362327,27.0,31.0,168.8962774108819,88.57345288,Storm,0.5305487435298238
10.350638423126462,25.715102913754734,10.00786592462412,2.5349860286461956,10.996746765226675,30.2,40.0,130.0,92.6696698,Storm,0.44897022075849646
11.487594329313616,34.19778824252708,4.8,0.1,0.6,25.3,24.0,166.46035099472283,95.51296742,Storm,0.5254397898757058
7.2,28.37078943805585,2.811066392574567,2.424853791265744,10.780224002643429,49.9,42.0,110.0,88.57345288,Storm,0.40702352138180786
7.4,-18.436380257222694,42.3,0.44645489354305434,0.2,20.5,39.0,180.0314998294028,95.51296742,Storm,0.5539030348939368
6.000334053243201,60.23234859204351,18.3,3.9,37.5,18.4,37.0,320.0,87.46993221,Storm,0.8474638648370383
4.1,8.6,28.9,15.4,61.3,24.4,34.0,100.0,95.51296742,Storm,0.38605017169346356
14.960165052091966,25.60994127415009,20.932853319662378,2.5408915492153783,7.112204609525158,20.6,77.0,165.32188371796877,95.51296742,Storm,0.5230520426452959
16.8,40.13817013016384,4.059721891514165,4.189911037839336,19.104047835906037,6.8,13.0,140.0,87.46993221,Storm,0.46994357044684076
8.9,1.4,48.9,2.6,7.6,14.6,42.0,292.0117998906305,87.46993221,Storm,0.788763234032922
6.3,1.0,50.0,2.5,8.4,11.5,23.0,295.6420052898294,95.51296742,Storm,0.7963769907607134
6.3,1.0,50.0,2.5,8.4,11.5,23.0,295.6420052898294,95.51296742,Storm,0.7963769907607134
5.358281969016311,49.93386722165101,5.1,0.3,1.9,60.5,31.0,250.0,92.6696698,Storm,0.7006504170186282
7.820661860070466,19.994871621941257,5.8,0.3,2.2,47.1,35.0,100.0,94.3490925,Storm,0.38605017169346356
10.414122844499467,32.312923669147494,6.5,0.4,2.5,34.9,39.0,152.4453762717468,95.51296742,Storm,0.49604569330187764
49.9,2.2,92.47679940540644,7.568588158261293,14.049446433526484,5.1,73.0,258.145446116293,87.46993221,Storm,0.717734145995086
46.1,2.1,91.39375368855127,7.2376864957699505,8.537596149692362,6.1,145.0,258.9930453118211,90.46017931,Storm,0.7195118454274231
3.1,0.5,10.8,0.5,1.9,15.3,28.0,146.09713547516245,87.46993221,Storm,0.4827313058886199
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
15.534987996186086,42.849730477042385,12.151301811427736,3.500288229945707,13.219413740729017,2.8,34.0,230.0,87.46993221,Storm,0.6587037176419395
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
12.491691166812352,36.76131234545076,1.377774241322122,4.2670769984556856,18.61570148917042,2.8,34.0,139.0,87.46993221,Storm,0.4678462354780063
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
14.086665711625436,39.360882868424824,7.995168200287473,3.9843453307328245,16.057249842955095,2.8,34.0,189.73560094153981,87.46993221,Storm,0.5742557854975269
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
11.118041573355761,35.854283122671006,-1.6802777948419134,4.063252576750763,19.48097195138442,2.4,21.0,125.0,88.57345288,Storm,0.43848354591432437
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
10.917384639550875,35.452848960148515,-2.3906202719918,4.113810077971195,19.83677114358933,2.4,21.0,119.0,88.57345288,Storm,0.42589953610131775
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
13.057920011123691,39.26549882978129,5.9716614061564925,3.6726224008189687,16.265345622327303,2.4,21.0,185.51573759168585,88.57345288,Storm,0.5654053185301753
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.385414949128581,37.79641499000104,5.712187036972175,3.2698983117027636,15.524011237516646,3.2,15.0,179.7552603943902,90.46017931,Storm,0.5533236682671139
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
12.11537694112257,35.854816793972276,6.527301102285243,2.88378281473132,14.40224411394452,3.6,14.0,174.35403843788836,92.6696698,Storm,0.5419954965833061
11.923630236777022,34.466738770274475,7.081517896238303,2.5980010572877434,13.605707551298366,3.6,13.0,170.43571010928025,94.3490925,Storm,0.5337774495603418
12.108400607251802,35.10062315546706,7.3624420571824984,2.5049515547034824,13.16873154997316,3.6,13.0,175.0,94.3490925,Storm,0.5433502943560459
11.923630236777022,34.466738770274475,7.081517896238303,2.5980010572877434,13.605707551298366,3.6,13.0,170.43571010928025,94.3490925,Storm,0.5337774495603418
11.923630236777022,34.466738770274475,7.081517896238303,2.5980010572877434,13.605707551298366,3.6,13.0,170.43571010928025,94.3490925,Storm,0.5337774495603418
11.690714536750484,33.58097950575922,7.215480947185533,2.3853787801988693,13.12515789814509,3.6,11.0,167.5146963483857,95.51296742,Storm,0.5276511052551711
11.690714536750484,33.58097950575922,7.215480947185533,2.3853787801988693,13.12515789814509,3.6,11.0,167.5146963483857,95.51296742,Storm,0.5276511052551711
10.458126391811703,31.341487189847328,2.557200744022417,2.659272624364691,15.223108637360681,3.6,11.0,130.0,95.51296742,Storm,0.44897022075849646
11.690714536750484,33.58097950575922,7.215480947185533,2.3853787801988693,13.12515789814509,3.6,11.0,167.5146963483857,95.51296742,Storm,0.5276511052551711
5.9,2.9,28.327116026861894,4.079507187596906,11.6968929725955,15.3,77.0,178.04588137078412,90.46017931,Storm,0.5497385278659127
8.2,4.2,27.012081405506017,2.987790967172475,11.734563012791043,13.1,30.0,163.63938990316336,95.51296742,Storm,0.5195232895326569
8.2,4.2,27.012081405506017,2.987790967172475,11.734563012791043,13.1,30.0,163.63938990316336,95.51296742,Storm,0.5195232895326569
3.6,0.2,12.9,-0.8110700464328526,0.6,7.4,14.0,175.0,88.57345288,Storm,0.5433502943560459
3.2,0.2,13.7,0.1,0.7,7.1,13.0,168.29676651376093,90.46017931,Storm,0.5292913683610947
3.4,0.2,15.9,0.1,0.8,14.2,39.0,146.3409868877037,95.51296742,Storm,0.4832427439833423
13.44955523694793,33.52541896693421,7.8,-0.4675411236946174,0.3,17.8,36.0,186.56976548101045,90.46017931,Storm,0.5676159680805826
13.1,0.1,38.36633342972345,4.091016434620321,12.977715205557196,11.3,41.0,180.82595563463138,92.6696698,Storm,0.5555692748354363
5.3,33.92828023702461,-0.15157517108693952,3.482739752930436,15.730021937574612,8.2,33.0,174.20676512332096,87.46993221,Storm,0.5416866151106878
5.7,34.102336945146604,11.56280029699321,2.0752041514078305,8.76100521156745,8.9,28.0,260.0,90.46017931,Storm,0.7216237667069725
4.4,4.1,27.8,7.8,25.7,12.0,82.0,160.76902217870463,87.46993221,Storm,0.5135031669307358
4.4,4.1,27.8,7.8,25.7,12.0,82.0,160.76902217870463,87.46993221,Storm,0.5135031669307358
4.6,4.3,29.9,8.2,28.3,7.5,55.0,174.37546210268187,88.57345288,Storm,0.5420404291846382
10.6,0.7,42.2,0.9,2.7,11.3,10.0,271.85996722487903,87.46993221,Storm,0.7464980906969415
9.2,0.6,41.6,0.9,2.7,8.0,8.0,272.6953748113128,90.46017931,Storm,0.7482502202411986
7.7,0.5,46.5,1.0,3.0,5.7,17.0,290.82940076628773,95.51296742,Storm,0.7862833470023187
7.7,0.5,46.5,1.0,3.0,5.7,17.0,290.82940076628773,95.51296742,Storm,0.7862833470023187
7.7,0.5,46.5,1.0,3.0,5.7,17.0,290.82940076628773,95.51296742,Storm,0.7862833470023187
6.3,36.26448971045377,20.558810122944003,1.00509729650403,2.8517044117580497,29.6,19.0,325.0,88.57345288,Storm,0.8579505396812105
6.3,34.83468993369236,0.13697901380832178,2.394410964345286,12.436960396914913,29.6,19.0,158.67287221551268,88.57345288,Storm,0.5091068383130124
5.5,29.517082064498084,-3.2376417365764496,2.1438192760467984,12.688055865311867,32.0,25.0,100.0,92.6696698,Storm,0.38605017169346356
5.5,30.286049702581295,2.2611954091723376,1.6777731747026374,9.73925696205815,32.0,25.0,147.40656078429384,92.6696698,Storm,0.485477609378538
4.9,10.758285685208023,14.3,-0.7810171122673975,0.1,29.7,22.0,162.27720235597434,94.3490925,Storm,0.5166663259558265
5.7,44.31453554545075,19.3,0.2752725635232922,0.2,30.8,25.0,345.0,95.51296742,Storm,0.8998972390578991
5.7,5.133854487331803,19.3,-0.5730054328945946,0.2,30.8,25.0,155.0,95.51296742,Storm,0.5014035949793573
5.7,6.42790399449936,19.3,-0.5490065693201283,0.2,30.8,25.0,160.55686854713892,95.51296742,Storm,0.5130582097004879
14.407646214417653,25.05555805219376,6.8,1.0,4.4,18.7,28.0,130.0,87.46993221,Storm,0.44897022075849646
12.729987239174982,41.272507722005685,6.3,0.6,4.1,26.2,48.0,193.0,90.46017931,Storm,0.5811023237950655
12.575344952743514,38.67903008500022,6.0,0.5,3.9,29.9,73.0,160.0,92.6696698,Storm,0.5118902698235294
12.360418993137948,37.77112795637166,6.0,0.5,3.9,29.9,73.0,157.64406580692184,92.6696698,Storm,0.5069490866561138
12.360418993137948,37.77112795637166,6.0,0.5,3.9,29.9,73.0,157.64406580692184,92.6696698,Storm,0.5069490866561138
11.36495519421235,38.33056729389298,5.8,0.4,3.7,32.0,64.0,163.0,94.3490925,Storm,0.5181822747300326
11.451271219536494,36.121852556309136,5.8,0.4,3.7,32.0,64.0,151.8335742503487,94.3490925,Storm,0.4947625395283958
11.451271219536494,36.121852556309136,5.8,0.4,3.7,32.0,64.0,151.8335742503487,94.3490925,Storm,0.4947625395283958
11.451271219536494,36.121852556309136,5.8,0.4,3.7,32.0,64.0,151.8335742503487,94.3490925,Storm,0.4947625395283958
11.303789084398602,47.163313693994496,5.8,0.4,3.7,32.0,64.0,206.0,94.3490925,Storm,0.6083676783899132
11.656972242626018,35.43362169244321,5.9,0.7,3.9,26.9,48.0,156.20889225876198,95.51296742,Storm,0.5039390469872119
11.656972242626018,35.43362169244321,5.9,0.7,3.9,26.9,48.0,156.20889225876198,95.51296742,Storm,0.5039390469872119
11.656972242626018,35.43362169244321,5.9,0.7,3.9,26.9,48.0,156.20889225876198,95.51296742,Storm,0.5039390469872119
13.162325440274522,38.962282170827876,3.6,0.6,3.0,18.0,31.0,182.65039553339446,90.46017931,Storm,0.5593957364336488
13.162325440274522,38.962282170827876,3.6,0.6,3.0,18.0,31.0,182.65039553339446,90.46017931,Storm,0.5593957364336488
12.998016404158058,27.5328408511148,3.5,0.6,2.9,16.4,14.0,130.0,92.6696698,Storm,0.44897022075849646
12.382107503866855,36.769078763732466,3.4,0.6,2.9,14.8,12.0,176.8283320687342,94.3490925,Storm,0.5471849191384435
11.427212100431944,36.03527650245357,3.5,0.9,2.9,23.1,16.0,166.5243614816057,95.51296742,Storm,0.5255740413082174
7.1,2.1,43.8,2.0,12.8,4.8,81.0,250.38989267370093,90.46017931,Storm,0.7014681525572735
11.211052651853997,31.528126369739738,8.6,0.2,0.9,37.2,53.0,156.27391604338047,94.3490925,Storm,0.5040754236444983
16.4,2.7,44.2,2.8,7.3,14.4,39.0,226.4225799211399,88.57345288,Storm,0.6512006694123358
16.3,2.8,43.5,2.9,7.4,18.3,33.0,215.67187066799752,90.46017931,Storm,0.6286528309559484
16.3,2.9,49.7,3.4,8.7,12.7,19.0,244.5592167970412,94.3490925,Storm,0.6892392721492157
16.3,2.9,49.7,3.4,8.7,12.7,19.0,244.5592167970412,94.3490925,Storm,0.6892392721492157
16.0,2.9,55.9,3.7,10.0,12.6,20.0,271.02314119276804,95.51296742,Storm,0.7447429861969641
16.0,2.9,55.9,3.7,10.0,12.6,20.0,271.02314119276804,95.51296742,Storm,0.7447429861969641
16.0,2.9,55.9,3.7,10.0,12.6,20.0,271.02314119276804,95.51296742,Storm,0.7447429861969641
25.3,0.5,64.4,0.2,1.2,5.0,21.0,120.0,92.6696698,Storm,0.42799687107015216
42.4,4.5,77.45080046237726,6.84698203614017,16.219380734782305,4.2,37.0,240.0477109842327,87.46993221,Storm,0.6797771332459126
43.2,4.7,78.39489715753592,6.686000927534486,15.54618263498368,4.2,38.0,239.17967183993062,88.57345288,Storm,0.6779565643942508
44.6,4.9,79.59859112450607,6.382070193535772,14.958525444418086,3.6,31.0,236.51337074342368,90.46017931,Storm,0.6723644378671051
44.6,4.9,79.59859112450607,6.382070193535772,14.958525444418086,3.6,31.0,236.51337074342368,90.46017931,Storm,0.6723644378671051
44.6,4.9,79.59859112450607,6.382070193535772,14.958525444418086,3.6,31.0,236.51337074342368,90.46017931,Storm,0.6723644378671051
47.2,5.4,82.5,5.2,9.4,5.5,34.0,235.77838197222482,95.51296742,Storm,0.6708229202155691
13.8,1.3,41.4,1.3,3.8,9.9,58.0,229.87020799470938,88.57345288,Storm,0.6584315003305683
13.2,1.2,41.1,1.3,3.9,10.2,62.0,224.05671452807218,90.46017931,Storm,0.6462386571918997
15.3,1.5,49.9,1.8,4.9,12.4,12.0,254.9956486414619,95.51296742,Storm,0.7111279656063765
15.3,1.5,49.9,1.8,4.9,12.4,12.0,254.9956486414619,95.51296742,Storm,0.7111279656063765
15.3,1.5,49.9,1.8,4.9,12.4,12.0,254.9956486414619,95.51296742,Storm,0.7111279656063765
6.303576162203818,25.416313487274465,8.8,0.23693905898878764,0.9,72.6,52.0,133.9863340058717,90.46017931,Storm,0.457330898466465
9.32283198135282,29.664145649608713,8.6,0.1,0.8,51.7,60.0,141.45084655576096,94.3490925,Storm,0.4729864816626512
14.5,190.5,-113.0924823730353,-1.5417430659901044,11.59219113535967,5.5,12.0,166.3207754139534,87.46993221,Storm,0.5251470531293628
14.5,190.5,-115.20717566488094,-1.5197143523776808,12.11710821551928,5.5,12.0,150.0,87.46993221,Storm,0.49091692013518506
14.5,190.5,-113.0924823730353,-1.5417430659901044,11.59219113535967,5.5,12.0,166.3207754139534,87.46993221,Storm,0.5251470531293628
14.5,190.5,-113.0924823730353,-1.5417430659901044,11.59219113535967,5.5,12.0,166.3207754139534,87.46993221,Storm,0.5251470531293628
14.5,190.5,-113.0924823730353,-1.5417430659901044,11.59219113535967,5.5,12.0,166.3207754139534,87.46993221,Storm,0.5251470531293628
14.5,190.5,-113.0924823730353,-1.5417430659901044,11.59219113535967,5.5,12.0,166.3207754139534,87.46993221,Storm,0.5251470531293628
13.9,184.1,-109.1476256853966,-1.4370513187823786,11.891002846802856,2.0,10.0,165.83634889368204,88.57345288,Storm,0.5241310484485668
13.9,184.1,-109.1476256853966,-1.4370513187823786,11.891002846802856,2.0,10.0,165.83634889368204,88.57345288,Storm,0.5241310484485668
13.9,184.1,-112.5308040044807,-1.3394304630469769,12.963580912412617,2.0,10.0,140.0,88.57345288,Storm,0.46994357044684076
13.2,176.3,-103.23394600408196,-1.625511694741165,9.828325344365233,6.1,23.0,161.75474669536123,90.46017931,Storm,0.5155705614291571
13.2,176.3,-107.3944395229783,-1.4683242628924957,11.2854704368144,6.1,23.0,130.0,90.46017931,Storm,0.44897022075849646
13.2,176.3,-103.23394600408196,-1.625511694741165,9.828325344365233,6.1,23.0,161.75474669536123,90.46017931,Storm,0.5155705614291571
13.2,176.3,-103.23394600408196,-1.625511694741165,9.828325344365233,6.1,23.0,161.75474669536123,90.46017931,Storm,0.5155705614291571
13.2,176.3,-103.23394600408196,-1.625511694741165,9.828325344365233,6.1,23.0,161.75474669536123,90.46017931,Storm,0.5155705614291571
13.3,180.2,-106.62908911911782,-2.20687945995448,8.60082021743819,6.5,20.0,156.0287674450052,92.6696698,Storm,0.503561264916565
13.3,180.2,-110.52746985611773,-2.045275702361984,10.018813952802581,6.5,20.0,126.0,92.6696698,Storm,0.4405808808831587
13.3,180.2,-113.94238961957055,-1.8349116370316776,11.518019196261768,6.5,20.0,100.0,92.6696698,Storm,0.38605017169346356
13.3,180.2,-106.62908911911782,-2.20687945995448,8.60082021743819,6.5,20.0,156.0287674450052,92.6696698,Storm,0.503561264916565
13.3,180.2,-106.62908911911782,-2.20687945995448,8.60082021743819,6.5,20.0,156.0287674450052,92.6696698,Storm,0.503561264916565
13.3,180.2,-113.94238961957055,-1.8349116370316776,11.518019196261768,6.5,20.0,100.0,92.6696698,Storm,0.38605017169346356
13.3,180.2,-106.62908911911782,-2.20687945995448,8.60082021743819,6.5,20.0,156.0287674450052,92.6696698,Storm,0.503561264916565
13.3,180.2,-106.62908911911782,-2.20687945995448,8.60082021743819,6.5,20.0,156.0287674450052,92.6696698,Storm,0.503561264916565
13.3,180.2,-106.62908911911782,-2.20687945995448,8.60082021743819,6.5,20.0,156.0287674450052,92.6696698,Storm,0.503561264916565
13.3,180.2,-111.31552826306837,-1.996730148824216,10.364784393600871,6.5,20.0,120.0,92.6696698,Storm,0.42799687107015216
13.3,180.2,-113.94238961957055,-1.8349116370316776,11.518019196261768,6.5,20.0,100.0,92.6696698,Storm,0.38605017169346356
14.6,200.0,-120.6191723224778,-3.120015625924617,6.919635849806838,6.2,22.0,152.49377630233255,94.3490925,Storm,0.4961472043785178
14.6,200.0,-120.6191723224778,-3.120015625924617,6.919635849806838,6.2,22.0,152.49377630233255,94.3490925,Storm,0.4961472043785178
14.6,200.0,-120.6191723224778,-3.120015625924617,6.919635849806838,6.2,22.0,152.49377630233255,94.3490925,Storm,0.4961472043785178
14.6,200.0,-120.6191723224778,-3.120015625924617,6.919635849806838,6.2,22.0,152.49377630233255,94.3490925,Storm,0.4961472043785178
14.6,200.0,-120.6191723224778,-3.120015625924617,6.919635849806838,6.2,22.0,152.49377630233255,94.3490925,Storm,0.4961472043785178
16.3,224.3,-137.67638941115945,-4.142952428305066,5.221428991104872,7.4,22.0,148.70319166605447,95.51296742,Storm,0.48819707866852524
16.3,224.3,-137.67638941115945,-4.142952428305066,5.221428991104872,7.4,22.0,148.70319166605447,95.51296742,Storm,0.48819707866852524
16.3,224.3,-132.7989024793249,-4.514958031412748,2.8115285488436115,7.4,22.0,185.0,95.51296742,Storm,0.5643236440443902
16.3,224.3,-141.33620188795697,-3.9890478680869945,6.559541657491536,7.4,22.0,120.0,95.51296742,Storm,0.42799687107015216
5.9,15.7,7.6,2.4,20.0,5.6,21.0,65.0,90.46017931,Storm,0.3126434477842585
4.9,3.9,45.3,7.4,36.0,19.9,69.0,204.04510761876543,88.57345288,Storm,0.6042676142384419
11.385541953082502,30.21519252723587,8.9,0.2,0.4,38.8,29.0,179.579816403184,87.46993221,Storm,0.5529557034492851
6.640651878347292,27.024136759909027,7.2,0.2,0.3,68.5,40.0,134.27448964115,92.6696698,Storm,0.45793525735680096
11.49316794273821,33.69805136099009,6.5,0.2,0.3,32.4,45.0,159.12564518937364,95.51296742,Storm,0.5100564549040342
15.27116696218605,31.502653304474563,11.0,0.1,0.9,8.2,18.0,209.01878529086835,87.46993221,Storm,0.6146990823438544
13.734881342113546,34.82648641790185,8.6,0.7,5.2,15.6,12.0,200.0,87.46993221,Storm,0.5957836685769066
13.363134712782585,36.70376486220472,7.5,0.7,4.6,22.5,60.0,172.51535727433856,90.46017931,Storm,0.5381391662824561
13.363134712782585,36.70376486220472,7.5,0.7,4.6,22.5,60.0,172.51535727433856,90.46017931,Storm,0.5381391662824561
13.258554125591246,36.85114343776428,7.2,0.7,4.4,21.4,61.0,167.33804639557982,92.6696698,Storm,0.5272806111319084
12.747003517357143,36.0533361984604,6.7,0.7,4.0,21.4,51.0,164.54078653144825,94.3490925,Storm,0.5214138202019482
12.747003517357143,36.0533361984604,6.7,0.7,4.0,21.4,51.0,164.54078653144825,94.3490925,Storm,0.5214138202019482
12.747003517357143,36.0533361984604,6.7,0.7,4.0,21.4,51.0,164.54078653144825,94.3490925,Storm,0.5214138202019482
11.591032370118477,32.95803746989975,6.3,1.2,3.8,21.9,11.0,168.50906984133508,95.51296742,Storm,0.5297366395540158
